cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00003600,cmpt_3600,87.26.42,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003600,na,0
00003601,cmpt_3601,12.17.36,00003600,cmpt_3600,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3600,00003601,na,0
00003602,cmpt_3602,17.85.53,00003601,cmpt_3601,12.17.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3601,00003602,na,0
00003603,cmpt_3603,58.44.5,00003602,cmpt_3602,17.85.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3602,00003603,na,0
00003604,cmpt_3604,29.43.62,00003603,cmpt_3603,58.44.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3603,00003604,na,0
00003605,cmpt_3605,30.27.18,00003604,cmpt_3604,29.43.62,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3604,00003605,na,0
00003606,cmpt_3606,67.6.59,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003606,na,0
00003607,cmpt_3607,96.62.92,00003606,cmpt_3606,67.6.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3606,00003607,na,0
00003608,cmpt_3608,54.65.83,00003607,cmpt_3607,96.62.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3607,00003608,na,0
00003609,cmpt_3609,10.26.79,00003608,cmpt_3608,54.65.83,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3608,00003609,na,0
00003610,cmpt_3610,55.74.71,00003609,cmpt_3609,10.26.79,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3609,00003610,na,0
00003611,cmpt_3611,17.15.61,00003610,cmpt_3610,55.74.71,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3610,00003611,na,0
00003612,cmpt_3612,48.34.68,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003612,na,0
00003613,cmpt_3613,88.62.84,00003612,cmpt_3612,48.34.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3612,00003613,na,0
00003614,cmpt_3614,70.69.10,00003613,cmpt_3613,88.62.84,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3613,00003614,na,0
00003615,cmpt_3615,52.8.97,00003614,cmpt_3614,70.69.10,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3614,00003615,na,0
00003616,cmpt_3616,48.85.81,00003615,cmpt_3615,52.8.97,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3615,00003616,na,0
00003617,cmpt_3617,88.49.50,00003616,cmpt_3616,48.85.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3616,00003617,na,0
00003618,cmpt_3618,30.8.50,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003618,na,0
00003619,cmpt_3619,35.63.90,00003618,cmpt_3618,30.8.50,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3618,00003619,na,0
00003620,cmpt_3620,12.84.5,00003619,cmpt_3619,35.63.90,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3619,00003620,na,0
00003621,cmpt_3621,55.51.28,00003620,cmpt_3620,12.84.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3620,00003621,na,0
00003622,cmpt_3622,62.24.54,00003621,cmpt_3621,55.51.28,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3621,00003622,na,0
00003623,cmpt_3623,35.90.73,00003622,cmpt_3622,62.24.54,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3622,00003623,na,0
00003624,cmpt_3624,13.73.88,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003624,na,0
00003625,cmpt_3625,25.41.46,00003624,cmpt_3624,13.73.88,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3624,00003625,na,0
00003626,cmpt_3626,95.58.44,00003625,cmpt_3625,25.41.46,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3625,00003626,na,0
00003627,cmpt_3627,30.31.79,00003626,cmpt_3626,95.58.44,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3626,00003627,na,0
00003628,cmpt_3628,72.47.77,00003627,cmpt_3627,30.31.79,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3627,00003628,na,0
00003629,cmpt_3629,77.30.7,00003628,cmpt_3628,72.47.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3628,00003629,na,0
00003630,cmpt_3630,10.37.74,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003630,na,0
00003631,cmpt_3631,22.19.64,00003630,cmpt_3630,10.37.74,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3630,00003631,na,0
00003632,cmpt_3632,25.16.60,00003631,cmpt_3631,22.19.64,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3631,00003632,na,0
00003633,cmpt_3633,42.87.82,00003632,cmpt_3632,25.16.60,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3632,00003633,na,0
00003634,cmpt_3634,18.64.78,00003633,cmpt_3633,42.87.82,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3633,00003634,na,0
00003635,cmpt_3635,21.99.7,00003634,cmpt_3634,18.64.78,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3634,00003635,na,0
00003636,cmpt_3636,41.96.85,00000009,cmpt_9,87.26.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9,00003636,na,0
00003637,cmpt_3637,42.48.54,00003636,cmpt_3636,41.96.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3636,00003637,na,0
00003638,cmpt_3638,65.30.69,00003637,cmpt_3637,42.48.54,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3637,00003638,na,0
00003639,cmpt_3639,40.99.3,00003638,cmpt_3638,65.30.69,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3638,00003639,na,0
00003640,cmpt_3640,88.24.10,00003639,cmpt_3639,40.99.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3639,00003640,na,0
00003641,cmpt_3641,46.68.39,00003640,cmpt_3640,88.24.10,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3640,00003641,na,0
