cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00001200,cmpt_1200,27.49.31,00000003,cmpt_3,27.49.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3,00001200,na,0
00001201,cmpt_1201,5.83.43,00001200,cmpt_1200,27.49.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1200,00001201,na,0
00001202,cmpt_1202,66.57.92,00001201,cmpt_1201,5.83.43,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1201,00001202,na,0
00001203,cmpt_1203,26.28.44,00001202,cmpt_1202,66.57.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1202,00001203,na,0
00001204,cmpt_1204,38.59.2,00001203,cmpt_1203,26.28.44,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1203,00001204,na,0
00001205,cmpt_1205,54.43.3,00001204,cmpt_1204,38.59.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1204,00001205,na,0
00001206,cmpt_1206,54.46.62,00000003,cmpt_3,27.49.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3,00001206,na,0
00001207,cmpt_1207,81.85.37,00001206,cmpt_1206,54.46.62,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1206,00001207,na,0
00001208,cmpt_1208,4.38.25,00001207,cmpt_1207,81.85.37,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1207,00001208,na,0
00001209,cmpt_1209,35.65.36,00001208,cmpt_1208,4.38.25,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1208,00001209,na,0
00001210,cmpt_1210,50.66.5,00001209,cmpt_1209,35.65.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1209,00001210,na,0
00001211,cmpt_1211,55.68.81,00001210,cmpt_1210,50.66.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1210,00001211,na,0
00001212,cmpt_1212,73.81.19,00000003,cmpt_3,27.49.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3,00001212,na,0
00001213,cmpt_1213,77.82.61,00001212,cmpt_1212,73.81.19,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1212,00001213,na,0
00001214,cmpt_1214,65.26.67,00001213,cmpt_1213,77.82.61,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1213,00001214,na,0
00001215,cmpt_1215,25.62.45,00001214,cmpt_1214,65.26.67,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1214,00001215,na,0
00001216,cmpt_1216,62.70.34,00001215,cmpt_1215,25.62.45,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1215,00001216,na,0
00001217,cmpt_1217,94.32.93,00001216,cmpt_1216,62.70.34,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1216,00001217,na,0
00001218,cmpt_1218,20.58.16,00000003,cmpt_3,27.49.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3,00001218,na,0
00001219,cmpt_1219,56.35.50,00001218,cmpt_1218,20.58.16,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1218,00001219,na,0
00001220,cmpt_1220,35.16.8,00001219,cmpt_1219,56.35.50,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1219,00001220,na,0
00001221,cmpt_1221,35.97.87,00001220,cmpt_1220,35.16.8,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1220,00001221,na,0
00001222,cmpt_1222,13.93.33,00001221,cmpt_1221,35.97.87,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1221,00001222,na,0
00001223,cmpt_1223,63.7.23,00001222,cmpt_1222,13.93.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1222,00001223,na,0
00001224,cmpt_1224,86.1.28,00000003,cmpt_3,27.49.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3,00001224,na,0
00001225,cmpt_1225,73.43.41,00001224,cmpt_1224,86.1.28,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1224,00001225,na,0
00001226,cmpt_1226,33.30.92,00001225,cmpt_1225,73.43.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1225,00001226,na,0
00001227,cmpt_1227,16.27.59,00001226,cmpt_1226,33.30.92,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1226,00001227,na,0
