cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00009600,cmpt_9600,89.17.47,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009600,na,0
00009601,cmpt_9601,54.56.88,00009600,cmpt_9600,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9600,00009601,na,0
00009602,cmpt_9602,84.42.7,00009601,cmpt_9601,54.56.88,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9601,00009602,na,0
00009603,cmpt_9603,100.85.93,00009602,cmpt_9602,84.42.7,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9602,00009603,na,0
00009604,cmpt_9604,72.86.54,00009603,cmpt_9603,100.85.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9603,00009604,na,0
00009605,cmpt_9605,64.95.68,00009604,cmpt_9604,72.86.54,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9604,00009605,na,0
00009606,cmpt_9606,6.97.46,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009606,na,0
00009607,cmpt_9607,21.75.69,00009606,cmpt_9606,6.97.46,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9606,00009607,na,0
00009608,cmpt_9608,26.28.97,00009607,cmpt_9607,21.75.69,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9607,00009608,na,0
00009609,cmpt_9609,59.14.51,00009608,cmpt_9608,26.28.97,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9608,00009609,na,0
00009610,cmpt_9610,7.60.12,00009609,cmpt_9609,59.14.51,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9609,00009610,na,0
00009611,cmpt_9611,37.58.67,00009610,cmpt_9610,7.60.12,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9610,00009611,na,0
00009612,cmpt_9612,8.66.81,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009612,na,0
00009613,cmpt_9613,43.68.75,00009612,cmpt_9612,8.66.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9612,00009613,na,0
00009614,cmpt_9614,29.98.56,00009613,cmpt_9613,43.68.75,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9613,00009614,na,0
00009615,cmpt_9615,39.58.34,00009614,cmpt_9614,29.98.56,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9614,00009615,na,0
00009616,cmpt_9616,55.71.23,00009615,cmpt_9615,39.58.34,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9615,00009616,na,0
00009617,cmpt_9617,76.26.45,00009616,cmpt_9616,55.71.23,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9616,00009617,na,0
00009618,cmpt_9618,83.90.35,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009618,na,0
00009619,cmpt_9619,98.100.89,00009618,cmpt_9618,83.90.35,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9618,00009619,na,0
00009620,cmpt_9620,41.38.48,00009619,cmpt_9619,98.100.89,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9619,00009620,na,0
00009621,cmpt_9621,79.81.83,00009620,cmpt_9620,41.38.48,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9620,00009621,na,0
00009622,cmpt_9622,86.50.49,00009621,cmpt_9621,79.81.83,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9621,00009622,na,0
00009623,cmpt_9623,14.24.39,00009622,cmpt_9622,86.50.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9622,00009623,na,0
00009624,cmpt_9624,14.18.45,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009624,na,0
00009625,cmpt_9625,29.100.85,00009624,cmpt_9624,14.18.45,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9624,00009625,na,0
00009626,cmpt_9626,56.45.93,00009625,cmpt_9625,29.100.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9625,00009626,na,0
00009627,cmpt_9627,63.99.7,00009626,cmpt_9626,56.45.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9626,00009627,na,0
00009628,cmpt_9628,70.86.14,00009627,cmpt_9627,63.99.7,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9627,00009628,na,0
00009629,cmpt_9629,24.70.17,00009628,cmpt_9628,70.86.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9628,00009629,na,0
00009630,cmpt_9630,22.50.81,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009630,na,0
00009631,cmpt_9631,93.39.8,00009630,cmpt_9630,22.50.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9630,00009631,na,0
00009632,cmpt_9632,26.73.18,00009631,cmpt_9631,93.39.8,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9631,00009632,na,0
00009633,cmpt_9633,14.6.95,00009632,cmpt_9632,26.73.18,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9632,00009633,na,0
00009634,cmpt_9634,95.10.42,00009633,cmpt_9633,14.6.95,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9633,00009634,na,0
00009635,cmpt_9635,8.53.28,00009634,cmpt_9634,95.10.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9634,00009635,na,0
00009636,cmpt_9636,90.97.36,00000024,cmpt_24,89.17.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_24,00009636,na,0
00009637,cmpt_9637,21.86.4,00009636,cmpt_9636,90.97.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9636,00009637,na,0
00009638,cmpt_9638,29.27.71,00009637,cmpt_9637,21.86.4,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9637,00009638,na,0
00009639,cmpt_9639,3.39.61,00009638,cmpt_9638,29.27.71,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_9638,00009639,na,0
