cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00006400,cmpt_6400,90.4.41,00000016,cmpt_16,90.4.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_16,00006400,na,0
00006401,cmpt_6401,6.57.28,00006400,cmpt_6400,90.4.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6400,00006401,na,0
00006402,cmpt_6402,52.99.76,00000016,cmpt_16,90.4.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_16,00006402,na,0
00006403,cmpt_6403,85.20.21,00006402,cmpt_6402,52.99.76,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6402,00006403,na,0
00006404,cmpt_6404,68.83.80,00006403,cmpt_6403,85.20.21,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6403,00006404,na,0
00006405,cmpt_6405,45.97.8,00006404,cmpt_6404,68.83.80,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6404,00006405,na,0
00006406,cmpt_6406,52.94.53,00006405,cmpt_6405,45.97.8,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6405,00006406,na,0
00006407,cmpt_6407,86.59.60,00006406,cmpt_6406,52.94.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6406,00006407,na,0
00006408,cmpt_6408,51.4.97,00000016,cmpt_16,90.4.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_16,00006408,na,0
00006409,cmpt_6409,73.59.33,00006408,cmpt_6408,51.4.97,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6408,00006409,na,0
00006410,cmpt_6410,40.37.20,00006409,cmpt_6409,73.59.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6409,00006410,na,0
00006411,cmpt_6411,65.38.93,00006410,cmpt_6410,40.37.20,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6410,00006411,na,0
00006412,cmpt_6412,11.74.19,00006411,cmpt_6411,65.38.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6411,00006412,na,0
00006413,cmpt_6413,24.7.62,00006412,cmpt_6412,11.74.19,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6412,00006413,na,0
00006414,cmpt_6414,82.98.32,00000016,cmpt_16,90.4.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_16,00006414,na,0
00006415,cmpt_6415,15.80.68,00006414,cmpt_6414,82.98.32,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6414,00006415,na,0
00006416,cmpt_6416,3.90.4,00006415,cmpt_6415,15.80.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6415,00006416,na,0
00006417,cmpt_6417,53.66.86,00006416,cmpt_6416,3.90.4,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6416,00006417,na,0
00006418,cmpt_6418,32.12.80,00006417,cmpt_6417,53.66.86,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6417,00006418,na,0
00006419,cmpt_6419,28.31.74,00006418,cmpt_6418,32.12.80,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6418,00006419,na,0
00006420,cmpt_6420,63.38.31,00000016,cmpt_16,90.4.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_16,00006420,na,0
00006421,cmpt_6421,51.50.32,00006420,cmpt_6420,63.38.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6420,00006421,na,0
00006422,cmpt_6422,88.12.89,00006421,cmpt_6421,51.50.32,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6421,00006422,na,0
