cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00004000,cmpt_4000,90.84.3,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004000,na,0
00004001,cmpt_4001,89.46.80,00004000,cmpt_4000,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4000,00004001,na,0
00004002,cmpt_4002,96.42.94,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004002,na,0
00004003,cmpt_4003,31.92.54,00004002,cmpt_4002,96.42.94,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4002,00004003,na,0
00004004,cmpt_4004,39.77.80,00004003,cmpt_4003,31.92.54,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4003,00004004,na,0
00004005,cmpt_4005,55.93.64,00004004,cmpt_4004,39.77.80,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4004,00004005,na,0
00004006,cmpt_4006,90.63.37,00004005,cmpt_4005,55.93.64,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4005,00004006,na,0
00004007,cmpt_4007,45.17.16,00004006,cmpt_4006,90.63.37,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4006,00004007,na,0
00004008,cmpt_4008,11.24.67,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004008,na,0
00004009,cmpt_4009,71.66.91,00004008,cmpt_4008,11.24.67,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4008,00004009,na,0
00004010,cmpt_4010,30.68.94,00004009,cmpt_4009,71.66.91,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4009,00004010,na,0
00004011,cmpt_4011,9.51.69,00004010,cmpt_4010,30.68.94,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4010,00004011,na,0
00004012,cmpt_4012,66.36.68,00004011,cmpt_4011,9.51.69,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4011,00004012,na,0
00004013,cmpt_4013,87.26.94,00004012,cmpt_4012,66.36.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4012,00004013,na,0
00004014,cmpt_4014,98.62.82,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004014,na,0
00004015,cmpt_4015,36.63.96,00004014,cmpt_4014,98.62.82,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4014,00004015,na,0
00004016,cmpt_4016,56.19.9,00004015,cmpt_4015,36.63.96,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4015,00004016,na,0
00004017,cmpt_4017,88.84.85,00004016,cmpt_4016,56.19.9,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4016,00004017,na,0
00004018,cmpt_4018,75.23.78,00004017,cmpt_4017,88.84.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4017,00004018,na,0
00004019,cmpt_4019,97.44.71,00004018,cmpt_4018,75.23.78,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4018,00004019,na,0
00004020,cmpt_4020,87.3.81,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004020,na,0
00004021,cmpt_4021,96.31.1,00004020,cmpt_4020,87.3.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4020,00004021,na,0
00004022,cmpt_4022,79.29.33,00004021,cmpt_4021,96.31.1,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4021,00004022,na,0
00004023,cmpt_4023,88.7.93,00004022,cmpt_4022,79.29.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4022,00004023,na,0
00004024,cmpt_4024,83.31.42,00004023,cmpt_4023,88.7.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4023,00004024,na,0
00004025,cmpt_4025,46.81.64,00004024,cmpt_4024,83.31.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4024,00004025,na,0
00004026,cmpt_4026,88.35.48,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004026,na,0
00004027,cmpt_4027,85.5.20,00004026,cmpt_4026,88.35.48,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4026,00004027,na,0
00004028,cmpt_4028,90.48.98,00004027,cmpt_4027,85.5.20,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4027,00004028,na,0
00004029,cmpt_4029,53.9.64,00004028,cmpt_4028,90.48.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4028,00004029,na,0
00004030,cmpt_4030,65.82.7,00004029,cmpt_4029,53.9.64,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4029,00004030,na,0
00004031,cmpt_4031,3.30.59,00004030,cmpt_4030,65.82.7,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4030,00004031,na,0
00004032,cmpt_4032,97.10.36,00000010,cmpt_10,90.84.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_10,00004032,na,0
00004033,cmpt_4033,92.51.18,00004032,cmpt_4032,97.10.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_4032,00004033,na,0
