cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00002000,cmpt_2000,63.62.98,00000005,cmpt_5,63.62.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_5,00002000,na,0
00002001,cmpt_2001,34.77.77,00002000,cmpt_2000,63.62.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2000,00002001,na,0
00002002,cmpt_2002,50.19.33,00002001,cmpt_2001,34.77.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2001,00002002,na,0
00002003,cmpt_2003,87.43.4,00002002,cmpt_2002,50.19.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2002,00002003,na,0
00002004,cmpt_2004,1.99.2,00000005,cmpt_5,63.62.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_5,00002004,na,0
00002005,cmpt_2005,7.89.62,00002004,cmpt_2004,1.99.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2004,00002005,na,0
00002006,cmpt_2006,13.97.23,00002005,cmpt_2005,7.89.62,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2005,00002006,na,0
00002007,cmpt_2007,84.57.33,00002006,cmpt_2006,13.97.23,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2006,00002007,na,0
00002008,cmpt_2008,83.33.88,00002007,cmpt_2007,84.57.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2007,00002008,na,0
00002009,cmpt_2009,44.84.66,00002008,cmpt_2008,83.33.88,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2008,00002009,na,0
00002010,cmpt_2010,77.30.47,00000005,cmpt_5,63.62.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_5,00002010,na,0
00002011,cmpt_2011,33.71.3,00002010,cmpt_2010,77.30.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2010,00002011,na,0
00002012,cmpt_2012,11.38.20,00002011,cmpt_2011,33.71.3,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2011,00002012,na,0
00002013,cmpt_2013,52.82.78,00002012,cmpt_2012,11.38.20,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2012,00002013,na,0
00002014,cmpt_2014,43.49.8,00002013,cmpt_2013,52.82.78,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2013,00002014,na,0
00002015,cmpt_2015,53.100.72,00002014,cmpt_2014,43.49.8,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_2014,00002015,na,0
00002016,cmpt_2016,9.52.35,00000005,cmpt_5,63.62.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_5,00002016,na,0
