cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00006000,cmpt_6000,17.90.38,00000015,cmpt_15,17.90.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_15,00006000,na,0
00006001,cmpt_6001,51.26.22,00006000,cmpt_6000,17.90.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6000,00006001,na,0
00006002,cmpt_6002,14.17.34,00006001,cmpt_6001,51.26.22,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6001,00006002,na,0
00006003,cmpt_6003,80.55.5,00006002,cmpt_6002,14.17.34,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6002,00006003,na,0
00006004,cmpt_6004,32.1.18,00006003,cmpt_6003,80.55.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6003,00006004,na,0
00006005,cmpt_6005,22.3.36,00006004,cmpt_6004,32.1.18,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6004,00006005,na,0
00006006,cmpt_6006,95.80.98,00000015,cmpt_15,17.90.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_15,00006006,na,0
00006007,cmpt_6007,68.45.69,00006006,cmpt_6006,95.80.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6006,00006007,na,0
00006008,cmpt_6008,44.21.68,00006007,cmpt_6007,68.45.69,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6007,00006008,na,0
00006009,cmpt_6009,60.41.65,00006008,cmpt_6008,44.21.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6008,00006009,na,0
00006010,cmpt_6010,53.93.23,00006009,cmpt_6009,60.41.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6009,00006010,na,0
00006011,cmpt_6011,83.95.64,00006010,cmpt_6010,53.93.23,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6010,00006011,na,0
00006012,cmpt_6012,73.26.51,00000015,cmpt_15,17.90.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_15,00006012,na,0
00006013,cmpt_6013,22.87.94,00006012,cmpt_6012,73.26.51,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6012,00006013,na,0
00006014,cmpt_6014,66.84.60,00006013,cmpt_6013,22.87.94,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6013,00006014,na,0
00006015,cmpt_6015,94.89.96,00006014,cmpt_6014,66.84.60,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6014,00006015,na,0
00006016,cmpt_6016,61.53.2,00006015,cmpt_6015,94.89.96,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6015,00006016,na,0
00006017,cmpt_6017,10.33.96,00006016,cmpt_6016,61.53.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6016,00006017,na,0
00006018,cmpt_6018,75.36.14,00000015,cmpt_15,17.90.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_15,00006018,na,0
00006019,cmpt_6019,2.40.18,00006018,cmpt_6018,75.36.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6018,00006019,na,0
00006020,cmpt_6020,92.15.51,00006019,cmpt_6019,2.40.18,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6019,00006020,na,0
00006021,cmpt_6021,33.41.32,00006020,cmpt_6020,92.15.51,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6020,00006021,na,0
00006022,cmpt_6022,78.60.25,00006021,cmpt_6021,33.41.32,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6021,00006022,na,0
00006023,cmpt_6023,1.78.16,00006022,cmpt_6022,78.60.25,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_6022,00006023,na,0
00006024,cmpt_6024,43.80.17,00000015,cmpt_15,17.90.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_15,00006024,na,0
