cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00007200,cmpt_7200,11.11.33,00000018,cmpt_18,11.11.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_18,00007200,na,0
00007201,cmpt_7201,49.12.72,00007200,cmpt_7200,11.11.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7200,00007201,na,0
00007202,cmpt_7202,77.38.87,00007201,cmpt_7201,49.12.72,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7201,00007202,na,0
00007203,cmpt_7203,42.52.6,00007202,cmpt_7202,77.38.87,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7202,00007203,na,0
00007204,cmpt_7204,89.69.31,00007203,cmpt_7203,42.52.6,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7203,00007204,na,0
00007205,cmpt_7205,7.65.78,00007204,cmpt_7204,89.69.31,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7204,00007205,na,0
00007206,cmpt_7206,7.55.41,00000018,cmpt_18,11.11.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_18,00007206,na,0
00007207,cmpt_7207,29.37.5,00007206,cmpt_7206,7.55.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7206,00007207,na,0
00007208,cmpt_7208,2.27.85,00007207,cmpt_7207,29.37.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7207,00007208,na,0
00007209,cmpt_7209,79.65.19,00007208,cmpt_7208,2.27.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7208,00007209,na,0
00007210,cmpt_7210,10.41.49,00007209,cmpt_7209,79.65.19,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7209,00007210,na,0
00007211,cmpt_7211,5.55.80,00007210,cmpt_7210,10.41.49,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7210,00007211,na,0
00007212,cmpt_7212,60.95.24,00000018,cmpt_18,11.11.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_18,00007212,na,0
00007213,cmpt_7213,19.20.59,00007212,cmpt_7212,60.95.24,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7212,00007213,na,0
00007214,cmpt_7214,17.59.78,00007213,cmpt_7213,19.20.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7213,00007214,na,0
00007215,cmpt_7215,93.30.77,00007214,cmpt_7214,17.59.78,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7214,00007215,na,0
00007216,cmpt_7216,24.23.67,00007215,cmpt_7215,93.30.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7215,00007216,na,0
