cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00000400,cmpt_400,73.47.11,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000400,na,0
00000401,cmpt_401,83.33.70,00000400,cmpt_400,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_400,00000401,na,0
00000402,cmpt_402,41.87.96,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000402,na,0
00000403,cmpt_403,68.6.85,00000402,cmpt_402,41.87.96,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_402,00000403,na,0
00000404,cmpt_404,89.93.44,00000403,cmpt_403,68.6.85,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_403,00000404,na,0
00000405,cmpt_405,69.44.45,00000404,cmpt_404,89.93.44,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_404,00000405,na,0
00000406,cmpt_406,41.7.28,00000405,cmpt_405,69.44.45,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_405,00000406,na,0
00000407,cmpt_407,65.54.33,00000406,cmpt_406,41.7.28,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_406,00000407,na,0
00000408,cmpt_408,66.24.25,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000408,na,0
00000409,cmpt_409,64.37.74,00000408,cmpt_408,66.24.25,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_408,00000409,na,0
00000410,cmpt_410,55.30.41,00000409,cmpt_409,64.37.74,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_409,00000410,na,0
00000411,cmpt_411,76.52.21,00000410,cmpt_410,55.30.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_410,00000411,na,0
00000412,cmpt_412,68.100.41,00000411,cmpt_411,76.52.21,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_411,00000412,na,0
00000413,cmpt_413,100.31.49,00000412,cmpt_412,68.100.41,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_412,00000413,na,0
00000414,cmpt_414,99.5.53,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000414,na,0
00000415,cmpt_415,60.64.34,00000414,cmpt_414,99.5.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_414,00000415,na,0
00000416,cmpt_416,8.48.82,00000415,cmpt_415,60.64.34,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_415,00000416,na,0
00000417,cmpt_417,67.52.94,00000416,cmpt_416,8.48.82,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_416,00000417,na,0
00000418,cmpt_418,91.25.29,00000417,cmpt_417,67.52.94,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_417,00000418,na,0
00000419,cmpt_419,19.88.83,00000418,cmpt_418,91.25.29,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_418,00000419,na,0
00000420,cmpt_420,84.20.63,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000420,na,0
00000421,cmpt_421,90.79.42,00000420,cmpt_420,84.20.63,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_420,00000421,na,0
00000422,cmpt_422,88.70.94,00000421,cmpt_421,90.79.42,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_421,00000422,na,0
00000423,cmpt_423,48.34.90,00000422,cmpt_422,88.70.94,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_422,00000423,na,0
00000424,cmpt_424,69.16.99,00000423,cmpt_423,48.34.90,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_423,00000424,na,0
00000425,cmpt_425,45.59.45,00000424,cmpt_424,69.16.99,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_424,00000425,na,0
00000426,cmpt_426,76.30.47,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000426,na,0
00000427,cmpt_427,44.8.35,00000426,cmpt_426,76.30.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_426,00000427,na,0
00000428,cmpt_428,4.53.53,00000427,cmpt_427,44.8.35,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_427,00000428,na,0
00000429,cmpt_429,90.62.23,00000428,cmpt_428,4.53.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_428,00000429,na,0
00000430,cmpt_430,49.92.8,00000429,cmpt_429,90.62.23,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_429,00000430,na,0
00000431,cmpt_431,38.76.82,00000430,cmpt_430,49.92.8,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_430,00000431,na,0
00000432,cmpt_432,22.15.53,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000432,na,0
00000433,cmpt_433,91.68.90,00000432,cmpt_432,22.15.53,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_432,00000433,na,0
00000434,cmpt_434,47.10.74,00000433,cmpt_433,91.68.90,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_433,00000434,na,0
00000435,cmpt_435,45.16.86,00000434,cmpt_434,47.10.74,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_434,00000435,na,0
00000436,cmpt_436,92.97.47,00000435,cmpt_435,45.16.86,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_435,00000436,na,0
00000437,cmpt_437,65.81.69,00000436,cmpt_436,92.97.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_436,00000437,na,0
00000438,cmpt_438,50.40.80,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000438,na,0
00000439,cmpt_439,52.90.10,00000438,cmpt_438,50.40.80,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_438,00000439,na,0
00000440,cmpt_440,95.10.32,00000439,cmpt_439,52.90.10,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_439,00000440,na,0
00000441,cmpt_441,94.83.36,00000440,cmpt_440,95.10.32,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_440,00000441,na,0
00000442,cmpt_442,74.43.34,00000441,cmpt_441,94.83.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_441,00000442,na,0
00000443,cmpt_443,67.58.75,00000442,cmpt_442,74.43.34,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_442,00000443,na,0
00000444,cmpt_444,68.71.2,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000444,na,0
00000445,cmpt_445,16.84.14,00000444,cmpt_444,68.71.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_444,00000445,na,0
00000446,cmpt_446,63.60.9,00000445,cmpt_445,16.84.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_445,00000446,na,0
00000447,cmpt_447,17.93.2,00000446,cmpt_446,63.60.9,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_446,00000447,na,0
00000448,cmpt_448,21.76.12,00000447,cmpt_447,17.93.2,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_447,00000448,na,0
00000449,cmpt_449,7.33.90,00000448,cmpt_448,21.76.12,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_448,00000449,na,0
00000450,cmpt_450,46.76.76,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000450,na,0
00000451,cmpt_451,36.75.68,00000450,cmpt_450,46.76.76,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_450,00000451,na,0
00000452,cmpt_452,49.27.52,00000451,cmpt_451,36.75.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_451,00000452,na,0
00000453,cmpt_453,38.97.48,00000452,cmpt_452,49.27.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_452,00000453,na,0
00000454,cmpt_454,14.9.27,00000453,cmpt_453,38.97.48,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_453,00000454,na,0
00000455,cmpt_455,98.40.85,00000454,cmpt_454,14.9.27,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_454,00000455,na,0
00000456,cmpt_456,56.70.10,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000456,na,0
00000457,cmpt_457,45.43.66,00000456,cmpt_456,56.70.10,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_456,00000457,na,0
00000458,cmpt_458,72.68.59,00000457,cmpt_457,45.43.66,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_457,00000458,na,0
00000459,cmpt_459,96.17.74,00000458,cmpt_458,72.68.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_458,00000459,na,0
00000460,cmpt_460,2.18.94,00000459,cmpt_459,96.17.74,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_459,00000460,na,0
00000461,cmpt_461,21.58.89,00000460,cmpt_460,2.18.94,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_460,00000461,na,0
00000462,cmpt_462,45.99.77,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000462,na,0
00000463,cmpt_463,69.90.59,00000462,cmpt_462,45.99.77,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_462,00000463,na,0
00000464,cmpt_464,49.10.72,00000463,cmpt_463,69.90.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_463,00000464,na,0
00000465,cmpt_465,32.28.34,00000464,cmpt_464,49.10.72,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_464,00000465,na,0
00000466,cmpt_466,73.78.89,00000465,cmpt_465,32.28.34,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_465,00000466,na,0
00000467,cmpt_467,37.95.28,00000466,cmpt_466,73.78.89,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_466,00000467,na,0
00000468,cmpt_468,21.14.14,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000468,na,0
00000469,cmpt_469,22.71.69,00000468,cmpt_468,21.14.14,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_468,00000469,na,0
00000470,cmpt_470,49.8.56,00000469,cmpt_469,22.71.69,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_469,00000470,na,0
00000471,cmpt_471,62.44.81,00000470,cmpt_470,49.8.56,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_470,00000471,na,0
00000472,cmpt_472,92.93.96,00000471,cmpt_471,62.44.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_471,00000472,na,0
00000473,cmpt_473,60.50.14,00000472,cmpt_472,92.93.96,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_472,00000473,na,0
00000474,cmpt_474,90.44.93,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000474,na,0
00000475,cmpt_475,47.90.66,00000474,cmpt_474,90.44.93,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_474,00000475,na,0
00000476,cmpt_476,91.69.35,00000475,cmpt_475,47.90.66,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_475,00000476,na,0
00000477,cmpt_477,11.2.46,00000476,cmpt_476,91.69.35,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_476,00000477,na,0
00000478,cmpt_478,55.43.38,00000477,cmpt_477,11.2.46,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_477,00000478,na,0
00000479,cmpt_479,66.74.16,00000478,cmpt_478,55.43.38,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_478,00000479,na,0
00000480,cmpt_480,70.21.47,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000480,na,0
00000481,cmpt_481,73.9.4,00000480,cmpt_480,70.21.47,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_480,00000481,na,0
00000482,cmpt_482,33.92.33,00000481,cmpt_481,73.9.4,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_481,00000482,na,0
00000483,cmpt_483,64.24.75,00000482,cmpt_482,33.92.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_482,00000483,na,0
00000484,cmpt_484,13.90.82,00000483,cmpt_483,64.24.75,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_483,00000484,na,0
00000485,cmpt_485,89.62.60,00000484,cmpt_484,13.90.82,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_484,00000485,na,0
00000486,cmpt_486,76.82.59,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000486,na,0
00000487,cmpt_487,26.22.1,00000486,cmpt_486,76.82.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_486,00000487,na,0
00000488,cmpt_488,89.24.12,00000487,cmpt_487,26.22.1,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_487,00000488,na,0
00000489,cmpt_489,73.39.36,00000488,cmpt_488,89.24.12,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_488,00000489,na,0
00000490,cmpt_490,62.84.32,00000489,cmpt_489,73.39.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_489,00000490,na,0
00000491,cmpt_491,84.21.46,00000490,cmpt_490,62.84.32,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_490,00000491,na,0
00000492,cmpt_492,14.71.33,00000001,cmpt_1,73.47.11,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_1,00000492,na,0
00000493,cmpt_493,81.87.43,00000492,cmpt_492,14.71.33,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_492,00000493,na,0
00000494,cmpt_494,55.13.29,00000493,cmpt_493,81.87.43,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_493,00000494,na,0
00000495,cmpt_495,32.2.65,00000494,cmpt_494,55.13.29,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_494,00000495,na,0
00000496,cmpt_496,26.27.33,00000495,cmpt_495,32.2.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_495,00000496,na,0
