cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00003200,cmpt_3200,15.74.52,00000008,cmpt_8,15.74.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8,00003200,na,0
00003201,cmpt_3201,63.7.12,00003200,cmpt_3200,15.74.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3200,00003201,na,0
00003202,cmpt_3202,57.61.90,00003201,cmpt_3201,63.7.12,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3201,00003202,na,0
00003203,cmpt_3203,30.80.77,00003202,cmpt_3202,57.61.90,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3202,00003203,na,0
00003204,cmpt_3204,19.81.7,00000008,cmpt_8,15.74.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8,00003204,na,0
00003205,cmpt_3205,72.79.65,00003204,cmpt_3204,19.81.7,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3204,00003205,na,0
00003206,cmpt_3206,97.1.13,00003205,cmpt_3205,72.79.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3205,00003206,na,0
00003207,cmpt_3207,91.54.37,00003206,cmpt_3206,97.1.13,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3206,00003207,na,0
00003208,cmpt_3208,34.11.20,00003207,cmpt_3207,91.54.37,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3207,00003208,na,0
00003209,cmpt_3209,49.34.58,00003208,cmpt_3208,34.11.20,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3208,00003209,na,0
00003210,cmpt_3210,88.4.56,00000008,cmpt_8,15.74.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8,00003210,na,0
00003211,cmpt_3211,54.7.97,00003210,cmpt_3210,88.4.56,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3210,00003211,na,0
00003212,cmpt_3212,36.37.32,00003211,cmpt_3211,54.7.97,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3211,00003212,na,0
00003213,cmpt_3213,28.67.48,00003212,cmpt_3212,36.37.32,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3212,00003213,na,0
00003214,cmpt_3214,43.5.5,00003213,cmpt_3213,28.67.48,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3213,00003214,na,0
00003215,cmpt_3215,51.84.90,00003214,cmpt_3214,43.5.5,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3214,00003215,na,0
00003216,cmpt_3216,29.63.58,00000008,cmpt_8,15.74.52,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_8,00003216,na,0
00003217,cmpt_3217,57.20.58,00003216,cmpt_3216,29.63.58,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_3216,00003217,na,0
