cmpt_id,cmpt_name,cmpt_version,app_id,app_name,app_version,license,status,requester,description,monitoring_id,monitoring_digest,issue_count
00007600,cmpt_7600,13.23.36,00000019,cmpt_19,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_19,00007600,na,0
00007601,cmpt_7601,90.11.58,00007600,cmpt_7600,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7600,00007601,na,0
00007602,cmpt_7602,54.43.59,00000019,cmpt_19,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_19,00007602,na,0
00007603,cmpt_7603,19.89.15,00007602,cmpt_7602,54.43.59,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7602,00007603,na,0
00007604,cmpt_7604,87.64.76,00007603,cmpt_7603,19.89.15,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7603,00007604,na,0
00007605,cmpt_7605,87.65.72,00007604,cmpt_7604,87.64.76,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7604,00007605,na,0
00007606,cmpt_7606,7.16.50,00007605,cmpt_7605,87.65.72,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7605,00007606,na,0
00007607,cmpt_7607,95.76.78,00007606,cmpt_7606,7.16.50,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7606,00007607,na,0
00007608,cmpt_7608,35.21.98,00000019,cmpt_19,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_19,00007608,na,0
00007609,cmpt_7609,85.23.70,00007608,cmpt_7608,35.21.98,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7608,00007609,na,0
00007610,cmpt_7610,69.25.87,00007609,cmpt_7609,85.23.70,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7609,00007610,na,0
00007611,cmpt_7611,78.92.82,00007610,cmpt_7610,69.25.87,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7610,00007611,na,0
00007612,cmpt_7612,69.22.29,00007611,cmpt_7611,78.92.82,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7611,00007612,na,0
00007613,cmpt_7613,6.98.69,00007612,cmpt_7612,69.22.29,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7612,00007613,na,0
00007614,cmpt_7614,54.2.65,00000019,cmpt_19,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_19,00007614,na,0
00007615,cmpt_7615,87.50.68,00007614,cmpt_7614,54.2.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7614,00007615,na,0
00007616,cmpt_7616,44.16.35,00007615,cmpt_7615,87.50.68,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7615,00007616,na,0
00007617,cmpt_7617,17.39.60,00007616,cmpt_7616,44.16.35,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7616,00007617,na,0
00007618,cmpt_7618,21.17.81,00007617,cmpt_7617,17.39.60,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7617,00007618,na,0
00007619,cmpt_7619,99.47.16,00007618,cmpt_7618,21.17.81,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7618,00007619,na,0
00007620,cmpt_7620,63.26.43,00000019,cmpt_19,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_19,00007620,na,0
00007621,cmpt_7621,85.11.22,00007620,cmpt_7620,63.26.43,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7620,00007621,na,0
00007622,cmpt_7622,49.50.19,00007621,cmpt_7621,85.11.22,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7621,00007622,na,0
00007623,cmpt_7623,78.60.7,00007622,cmpt_7622,49.50.19,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7622,00007623,na,0
00007624,cmpt_7624,74.47.16,00007623,cmpt_7623,78.60.7,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7623,00007624,na,0
00007625,cmpt_7625,93.46.48,00007624,cmpt_7624,74.47.16,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7624,00007625,na,0
00007626,cmpt_7626,38.26.65,00000019,cmpt_19,13.23.36,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_19,00007626,na,0
00007627,cmpt_7627,94.96.78,00007626,cmpt_7626,38.26.65,GPLv3,approved,Nate's Buffer Builder,Description of cmpt_7626,00007627,na,0
